local_time,telemetry_ts,left_angle,right_angle,angle_diff,phase_left,phase_right,assist_left,assist_right,assist_enabled
2026-04-01 17:19:09.534,1775035149.782264,0.909472,1.322886,-0.413414,2.618249,5.759841,0.000000,0.000000,0
2026-04-01 17:19:09.606,1775035149.815328,0.934016,1.261909,-0.327893,2.711273,5.852866,0.000000,0.000000,0
2026-04-01 17:19:09.657,1775035149.848708,0.951274,1.213205,-0.261931,2.910209,6.051801,0.000000,0.000000,0
2026-04-01 17:19:09.709,1775035149.882206,0.975818,1.187510,-0.211692,3.172237,0.030644,0.000000,0.000000,0
2026-04-01 17:19:09.763,1775035149.919670,1.021838,1.154145,-0.132308,3.784407,0.642815,0.000000,0.000000,0
2026-04-01 17:19:09.837,1775035149.955077,1.068625,1.129985,-0.061360,4.701530,1.559938,0.000000,0.000000,0
2026-04-01 17:19:09.890,1775035149.988489,1.097004,1.119247,-0.022243,4.706247,1.564654,0.000000,0.000000,0
2026-04-01 17:19:09.930,1775035150.026418,1.151461,1.099305,0.052156,4.709502,1.567909,0.000000,0.000000,0
2026-04-01 17:19:09.953,1775035150.060393,1.169485,1.088950,0.080535,4.711470,1.569878,0.000000,0.000000,0
2026-04-01 17:19:09.975,1775035150.097164,1.206302,1.066707,0.139594,4.712389,1.570796,0.000000,0.000000,0
2026-04-01 17:19:10.002,1775035150.134559,1.240817,1.054052,0.186765,4.814032,1.672440,0.000000,0.000000,0
2026-04-01 17:19:10.026,1775035150.168915,1.262293,1.051751,0.210542,4.917262,1.775670,0.000000,0.000000,0
2026-04-01 17:19:10.066,1775035150.205875,1.273798,1.043697,0.230100,5.021497,1.879904,0.000000,0.000000,0
2026-04-01 17:19:10.093,1775035150.243087,1.294890,1.035644,0.259246,5.126284,1.984691,0.000000,0.000000,0
2026-04-01 17:19:10.117,1775035150.280881,1.322502,1.032959,0.289543,5.231269,2.089676,0.000000,0.000000,0
2026-04-01 17:19:10.142,1775035150.316353,1.329789,1.024522,0.305267,5.336206,2.194613,0.000000,0.000000,0
2026-04-01 17:19:10.164,1775035150.359065,1.343978,1.004964,0.339015,5.440733,2.299140,0.000000,0.000000,0
2026-04-01 17:19:10.189,1775035150.396127,1.348580,0.995760,0.352821,5.544588,2.402996,0.000000,0.000000,0
2026-04-01 17:19:10.222,1775035150.430255,1.357017,0.991925,0.365093,5.647640,2.506048,0.000000,0.000000,0
2026-04-01 17:19:10.249,1775035150.465707,1.360852,0.990774,0.370078,5.749833,2.608240,0.000000,0.000000,0
2026-04-01 17:19:10.265,1775035150.498805,1.359702,0.989240,0.370462,5.851151,2.709558,0.000000,0.000000,0
2026-04-01 17:19:10.288,1775035150.531965,1.351265,0.990391,0.360874,5.951639,2.810047,0.000000,0.000000,0
2026-04-01 17:19:10.324,1775035150.565231,1.330556,1.000745,0.329811,6.051449,2.909857,0.000000,0.000000,0
2026-04-01 17:19:10.352,1775035150.601725,1.317900,1.010716,0.307184,6.150619,3.009027,0.000000,0.000000,0
2026-04-01 17:19:10.388,1775035150.634940,1.324036,1.020304,0.303733,6.249038,3.107445,0.000000,0.000000,0
2026-04-01 17:19:10.414,1775035150.668221,1.334774,1.025289,0.309485,0.063646,3.205239,0.000000,0.000000,0
2026-04-01 17:19:10.437,1775035150.701611,1.358168,1.037945,0.320223,0.160646,3.302239,0.000000,0.000000,0
2026-04-01 17:19:10.478,1775035150.734723,1.379644,1.052901,0.326743,0.256793,3.398385,0.000000,0.000000,0
2026-04-01 17:19:10.508,1775035150.772225,1.389998,1.065557,0.324442,0.351930,3.493523,0.000000,0.000000,0
2026-04-01 17:19:10.528,1775035150.806651,1.393450,1.067858,0.325592,0.446282,3.587875,0.000000,0.000000,0
2026-04-01 17:19:10.568,1775035150.839810,1.400353,1.072460,0.327893,0.539839,3.681432,0.000000,0.000000,0
2026-04-01 17:19:10.590,1775035150.881337,1.409557,1.073227,0.336330,0.632529,3.774122,0.000000,0.000000,0
2026-04-01 17:19:10.625,1775035150.914567,1.423363,1.075144,0.348219,0.724272,3.865865,0.000000,0.000000,0
2026-04-01 17:19:10.652,1775035150.947861,1.432950,1.084732,0.348219,0.815291,3.956883,0.000000,0.000000,0
2026-04-01 17:19:10.684,1775035150.980958,1.434484,1.090868,0.343617,0.906309,4.047902,0.000000,0.000000,0
2026-04-01 17:19:10.719,1775035151.018636,1.430649,1.093169,0.337481,0.997328,4.138921,0.000000,0.000000,0
2026-04-01 17:19:10.746,1775035151.051934,1.416076,1.067474,0.348602,1.088347,4.229939,0.000000,0.000000,0
2026-04-01 17:19:10.762,1775035151.085743,1.408790,1.053285,0.355505,1.179365,4.320958,0.000000,0.000000,0
2026-04-01 17:19:10.816,1775035151.118926,1.387314,1.041396,0.345918,1.270384,4.411977,0.000000,0.000000,0
2026-04-01 17:19:10.869,1775035151.156163,1.370440,1.031809,0.338631,1.361403,4.502995,0.000000,0.000000,0
2026-04-01 17:19:10.885,1775035151.190192,1.366605,1.022988,0.343617,1.452421,4.594014,0.000000,0.000000,0
2026-04-01 17:19:10.939,1775035151.223403,1.374275,1.026823,0.347452,1.543440,4.685033,0.000000,0.000000,0
2026-04-01 17:19:10.967,1775035151.265400,1.382712,1.029891,0.352821,1.634459,4.776051,0.000000,0.000000,0
2026-04-01 17:19:10.981,1775035151.299573,1.391532,1.038712,0.352821,1.725477,4.867070,0.000000,0.000000,0
2026-04-01 17:19:11.011,1775035151.332835,1.390382,1.038328,0.352054,1.816496,4.958089,0.000000,0.000000,0
2026-04-01 17:19:11.068,1775035151.373327,1.389231,1.037561,0.351670,1.907515,5.049107,0.000000,0.000000,0
2026-04-01 17:19:11.088,1775035151.407773,1.376576,1.036027,0.340549,1.998533,5.140126,0.000000,0.000000,0
2026-04-01 17:19:11.158,1775035151.441062,1.363153,1.036027,0.327126,2.089552,5.231145,0.000000,0.000000,0
2026-04-01 17:19:11.185,1775035151.479173,1.363537,1.036411,0.327126,2.180571,5.322163,0.000000,0.000000,0
2026-04-01 17:19:11.233,1775035151.512234,1.363153,1.037561,0.325592,2.271589,5.413182,0.000000,0.000000,0
2026-04-01 17:19:11.266,1775035151.545646,1.362770,1.039479,0.323291,2.362608,5.504201,0.000000,0.000000,0
2026-04-01 17:19:11.294,1775035151.583726,1.362386,1.048299,0.314087,2.453627,5.595219,0.000000,0.000000,0
2026-04-01 17:19:11.328,1775035151.617160,1.363153,1.064790,0.298364,2.544645,5.686238,0.000000,0.000000,0
2026-04-01 17:19:11.363,1775035151.650410,1.363153,1.068625,0.294529,2.635664,5.777257,0.000000,0.000000,0
2026-04-01 17:19:11.391,1775035151.686381,1.363537,1.070542,0.292995,2.726683,5.868275,0.000000,0.000000,0
2026-04-01 17:19:11.489,1775035151.724033,1.363153,1.072460,0.290694,2.817701,5.959294,0.000000,0.000000,0
2026-04-01 17:19:11.541,1775035151.761211,1.363153,1.072076,0.291077,2.908720,6.050313,0.000000,0.000000,0
2026-04-01 17:19:11.586,1775035151.795988,1.363153,1.067091,0.296063,2.999739,6.141331,0.000000,0.000000,0
2026-04-01 17:19:11.639,1775035151.833821,1.362386,1.059804,0.302582,3.090758,6.232350,0.000000,0.000000,0
2026-04-01 17:19:11.719,1775035151.870985,1.360469,1.058270,0.302199,3.181776,0.040184,0.000000,0.000000,0
2026-04-01 17:19:11.776,1775035151.905572,1.348964,1.059421,0.289543,3.272795,0.131202,0.000000,0.000000,0
2026-04-01 17:19:11.826,1775035151.938786,1.337459,1.064406,0.273053,3.363814,0.222221,0.000000,0.000000,0
2026-04-01 17:19:11.864,1775035151.980455,1.314832,1.075528,0.239304,3.454832,0.313240,0.000000,0.000000,0
2026-04-01 17:19:11.890,1775035152.014705,1.306012,1.090484,0.215527,3.545851,0.404258,0.000000,0.000000,0
2026-04-01 17:19:11.930,1775035152.047830,1.306395,1.109659,0.196736,3.636870,0.495277,0.000000,0.000000,0
2026-04-01 17:19:11.956,1775035152.082371,1.306012,1.118863,0.187148,3.727888,0.586296,0.000000,0.000000,0
2026-04-01 17:19:11.985,1775035152.116330,1.299876,1.134203,0.165672,3.818907,0.677314,0.000000,0.000000,0
2026-04-01 17:19:12.005,1775035152.149400,1.290288,1.141490,0.148798,3.909926,0.768333,0.000000,0.000000,0
2026-04-01 17:19:12.033,1775035152.185256,1.279550,1.152228,0.127322,4.000944,0.859352,0.000000,0.000000,0
2026-04-01 17:19:12.054,1775035152.218675,1.252705,1.167184,0.085521,4.091963,0.950370,0.000000,0.000000,0
2026-04-01 17:19:12.091,1775035152.255114,1.241584,1.176772,0.064812,4.182982,1.041389,0.000000,0.000000,0
2026-04-01 17:19:12.114,1775035152.289124,1.240050,1.184442,0.055608,4.274000,1.132408,0.000000,0.000000,0
2026-04-01 17:19:12.136,1775035152.322598,1.220491,1.196714,0.023777,4.365019,1.223426,0.000000,0.000000,0
2026-04-01 17:19:12.165,1775035152.363668,1.192496,1.215506,-0.023010,4.456038,1.314445,0.000000,0.000000,0
2026-04-01 17:19:12.190,1775035152.397344,1.179456,1.251555,-0.072098,4.547056,1.405464,0.000000,0.000000,0
2026-04-01 17:19:12.232,1775035152.430421,1.171786,1.280317,-0.108531,4.638075,1.496482,0.000000,0.000000,0
2026-04-01 17:19:12.261,1775035152.463959,1.146475,1.309847,-0.163371,4.729094,1.587501,0.000000,0.000000,0
2026-04-01 17:19:12.281,1775035152.500999,1.133436,1.322119,-0.188682,4.820112,1.678520,0.000000,0.000000,0
2026-04-01 17:19:12.326,1775035152.538889,1.113494,1.340527,-0.227032,4.911131,1.769538,0.000000,0.000000,0
2026-04-01 17:19:12.351,1775035152.574342,1.110043,1.353182,-0.243139,5.002150,1.860557,0.000000,0.000000,0
2026-04-01 17:19:12.377,1775035152.611786,1.095086,1.366221,-0.271135,5.093168,1.951576,0.000000,0.000000,0
2026-04-01 17:19:12.413,1775035152.649900,1.066324,1.376959,-0.310636,5.184187,2.042594,0.000000,0.000000,0
2026-04-01 17:19:12.440,1775035152.684854,1.065557,1.389615,-0.324058,5.275206,2.133613,0.000000,0.000000,0
2026-04-01 17:19:12.461,1775035152.718084,1.062489,1.405338,-0.342850,5.366224,2.224632,0.000000,0.000000,0
2026-04-01 17:19:12.498,1775035152.752469,1.041013,1.433334,-0.392321,5.457243,2.315650,0.000000,0.000000,0
2026-04-01 17:19:12.522,1775035152.786681,1.024139,1.447523,-0.423385,5.548262,2.406669,0.000000,0.000000,0
2026-04-01 17:19:12.547,1775035152.819728,1.011867,1.468616,-0.456749,5.639280,2.497688,0.000000,0.000000,0
2026-04-01 17:19:12.581,1775035152.854267,1.012250,1.487408,-0.475157,5.730299,2.588706,0.000000,0.000000,0
2026-04-01 17:19:12.620,1775035152.889596,1.010333,1.510801,-0.500468,5.821318,2.679725,0.000000,0.000000,0
2026-04-01 17:19:12.651,1775035152.927309,1.008032,1.533811,-0.525779,5.912337,2.770744,0.000000,0.000000,0
2026-04-01 17:19:12.684,1775035152.971940,1.001896,1.553370,-0.551474,6.003355,2.861763,0.000000,0.000000,0
2026-04-01 17:19:12.705,1775035153.009357,0.996527,1.569477,-0.572950,6.094374,2.952781,0.000000,0.000000,0
2026-04-01 17:19:12.752,1775035153.047460,0.996527,1.586734,-0.590208,6.185393,3.043800,0.000000,0.000000,0
2026-04-01 17:19:12.776,1775035153.081096,0.996143,1.599773,-0.603630,6.276411,3.134819,0.000000,0.000000,0
2026-04-01 17:19:12.795,1775035153.118747,0.993075,1.612812,-0.619737,0.084245,3.225837,0.000000,0.000000,0
2026-04-01 17:19:13.770,1775035153.166955,0.989624,1.626618,-0.636995,0.175273,3.316866,0.000000,0.000000,0
2026-04-01 17:19:14.315,1775035153.203584,0.989240,1.640424,-0.651184,0.266306,3.407898,0.000000,0.000000,0
2026-04-01 17:19:14.370,1775035153.241585,0.988473,1.648861,-0.660388,0.357324,3.498917,0.000000,0.000000,0
2026-04-01 17:19:14.416,1775035153.277291,0.988090,1.647711,-0.659621,0.448343,3.589936,0.000000,0.000000,0
2026-04-01 17:19:14.509,1775035153.313693,0.982721,1.646560,-0.663840,0.539362,3.680954,0.000000,0.000000,0
2026-04-01 17:19:14.562,1775035153.364304,0.974284,1.644259,-0.669976,0.630380,3.771973,0.000000,0.000000,0
2026-04-01 17:19:14.614,1775035153.401847,0.960861,1.637356,-0.676495,0.721399,3.862992,0.000000,0.000000,0
2026-04-01 17:19:14.663,1775035153.439126,0.961628,1.629686,-0.668058,0.812418,3.954010,0.000000,0.000000,0
2026-04-01 17:19:14.705,1775035153.475785,0.963929,1.612812,-0.648883,0.903436,4.045029,0.000000,0.000000,0
2026-04-01 17:19:14.733,1775035153.513215,0.967381,1.594021,-0.626640,0.994455,4.136048,0.000000,0.000000,0
2026-04-01 17:19:15.977,1775035153.585319,0.973900,1.575613,-0.601713,1.176492,4.318085,0.000000,0.000000,0
2026-04-01 17:19:16.069,1775035153.623076,0.990774,1.555671,-0.564897,1.267511,4.409104,0.000000,0.000000,0
2026-04-01 17:19:16.125,1775035153.660017,1.020687,1.537646,-0.516959,1.358530,4.500122,0.000000,0.000000,0
2026-04-01 17:19:16.201,1775035156.308674,1.101989,1.195947,-0.093958,4.809923,1.668330,0.000000,0.000000,0
2026-04-01 17:19:16.251,1775035156.345097,1.124232,1.188660,-0.064428,4.905876,1.764284,0.000000,0.000000,0
2026-04-01 17:19:16.297,1775035156.382430,1.138422,1.181757,-0.043336,5.000432,1.858839,0.000000,0.000000,0
2026-04-01 17:19:16.343,1775035156.420729,1.138038,1.179840,-0.041802,5.093725,1.952132,0.000000,0.000000,0
2026-04-01 17:19:16.390,1775035156.461924,1.138422,1.177539,-0.039117,5.185855,2.044262,0.000000,0.000000,0
2026-04-01 17:19:16.436,1775035156.499220,1.138038,1.175621,-0.037583,5.276898,2.135306,0.000000,0.000000,0
2026-04-01 17:19:16.480,1775035156.536594,1.135737,1.175238,-0.039501,5.367917,2.226324,0.000000,0.000000,0
2026-04-01 17:19:16.529,1775035156.579250,1.134970,1.176772,-0.041802,5.458936,2.317343,0.000000,0.000000,0
2026-04-01 17:19:16.619,1775035156.617066,1.126150,1.184825,-0.058676,5.549954,2.408362,0.000000,0.000000,0
2026-04-01 17:19:16.670,1775035156.659880,1.121164,1.186359,-0.065195,5.640973,2.499380,0.000000,0.000000,0
2026-04-01 17:19:16.719,1775035156.697757,1.101222,1.197481,-0.096259,5.731992,2.590399,0.000000,0.000000,0
2026-04-01 17:19:16.769,1775035156.736032,1.073610,1.214739,-0.141128,5.823010,2.681418,0.000000,0.000000,0
2026-04-01 17:19:16.820,1775035156.769716,1.069008,1.221642,-0.152633,5.914029,2.772436,0.000000,0.000000,0
2026-04-01 17:19:16.874,1775035156.807147,1.067091,1.228161,-0.161070,6.005048,2.863455,0.000000,0.000000,0
2026-04-01 17:19:16.920,1775035156.845134,1.054435,1.234297,-0.179862,6.096066,2.954474,0.000000,0.000000,0
2026-04-01 17:19:16.968,1775035156.881537,1.049833,1.240433,-0.190600,6.187085,3.045493,0.000000,0.000000,0
2026-04-01 17:19:17.018,1775035156.919516,1.036794,1.242351,-0.205556,6.278104,3.136511,0.000000,0.000000,0
2026-04-01 17:19:17.068,1775035156.964368,1.027590,1.242734,-0.215144,0.085937,3.227530,0.000000,0.000000,0
2026-04-01 17:19:17.159,1775035157.002208,1.021454,1.243118,-0.221663,0.176956,3.318549,0.000000,0.000000,0
2026-04-01 17:19:17.190,1775035157.040353,1.022221,1.244268,-0.222047,0.267975,3.409567,0.000000,0.000000,0
2026-04-01 17:19:17.213,1775035157.076544,1.022221,1.243885,-0.221663,0.358993,3.500586,0.000000,0.000000,0
2026-04-01 17:19:17.241,1775035157.114952,1.022988,1.242734,-0.219746,0.450012,3.591605,0.000000,0.000000,0
2026-04-01 17:19:17.272,1775035157.150189,1.027590,1.240817,-0.213226,1.825361,4.966953,0.000000,0.000000,0
2026-04-01 17:19:17.294,1775035157.187131,1.029891,1.240433,-0.210542,0.632049,3.773642,0.000000,0.000000,0
2026-04-01 17:19:17.317,1775035157.225479,1.033726,1.240050,-0.206323,0.723068,3.864661,0.000000,0.000000,0
2026-04-01 17:19:17.338,1775035157.258510,1.039095,1.237749,-0.198653,2.026568,5.168161,0.000000,0.000000,0
2026-04-01 17:19:17.361,1775035157.295923,1.044081,1.236215,-0.192134,2.122330,5.263922,0.000000,0.000000,0
2026-04-01 17:19:17.382,1775035157.332497,1.050600,1.231996,-0.181396,2.282623,5.424215,0.000000,0.000000,0
2026-04-01 17:19:17.410,1775035157.371807,1.053285,1.230079,-0.176794,2.347540,5.489133,0.000000,0.000000,0
2026-04-01 17:19:17.429,1775035157.410084,1.060188,1.228928,-0.168740,2.468681,5.610274,0.000000,0.000000,0
2026-04-01 17:19:17.453,1775035157.447742,1.067858,1.227394,-0.159536,2.611698,5.753291,0.000000,0.000000,0
2026-04-01 17:19:17.477,1775035157.481167,1.068241,1.226244,-0.158002,1.360905,4.502498,0.000000,0.000000,0
2026-04-01 17:19:17.518,1775035157.518802,1.068241,1.225860,-0.157619,1.452295,4.593888,0.000000,0.000000,0
2026-04-01 17:19:17.545,1775035157.570471,1.068241,1.226244,-0.158002,1.543672,4.685264,0.000000,0.000000,0
2026-04-01 17:19:17.571,1775035157.608102,1.067858,1.226627,-0.158769,1.634946,4.776538,0.000000,0.000000,0
2026-04-01 17:19:17.594,1775035157.645830,1.067858,1.226627,-0.158769,1.726019,4.867612,0.000000,0.000000,0
2026-04-01 17:19:17.618,1775035157.682154,1.068625,1.227394,-0.158769,1.817038,4.958630,0.000000,0.000000,0
2026-04-01 17:19:17.638,1775035157.720335,1.069008,1.229695,-0.160687,1.908057,5.049649,0.000000,0.000000,0
2026-04-01 17:19:17.665,1775035157.766010,1.069008,1.230846,-0.161837,1.999075,5.140668,0.000000,0.000000,0
2026-04-01 17:19:17.693,1775035157.804488,1.069392,1.231229,-0.161837,2.915013,6.056606,0.000000,0.000000,0
2026-04-01 17:19:17.713,1775035157.841947,1.069392,1.231229,-0.161837,2.993827,6.135419,0.000000,0.000000,0
2026-04-01 17:19:17.732,1775035157.879303,1.069392,1.231996,-0.162604,3.064102,6.205695,0.000000,0.000000,0
2026-04-01 17:19:17.764,1775035157.916464,1.069775,1.233914,-0.164138,3.126605,6.268198,0.000000,0.000000,0
2026-04-01 17:19:17.781,1775035157.953606,1.070542,1.238516,-0.167973,2.454169,5.595761,0.000000,0.000000,0
2026-04-01 17:19:17.798,1775035157.989020,1.071309,1.240050,-0.168740,3.251308,0.109715,0.000000,0.000000,0
2026-04-01 17:19:17.851,1775035158.027479,1.072843,1.240817,-0.167973,3.350498,0.208905,0.000000,0.000000,0
2026-04-01 17:19:17.873,1775035158.067069,1.076678,1.240817,-0.164138,3.475715,0.334122,0.000000,0.000000,0
2026-04-01 17:19:17.919,1775035158.104972,1.077445,1.240433,-0.162988,3.580401,0.438809,0.000000,0.000000,0
2026-04-01 17:19:18.026,1775035158.141129,1.078979,1.240433,-0.161454,3.688993,0.547400,0.000000,0.000000,0
2026-04-01 17:19:18.057,1775035158.177862,1.081664,1.240817,-0.159153,3.801315,0.659723,0.000000,0.000000,0
2026-04-01 17:19:18.073,1775035158.215294,1.091635,1.242351,-0.150716,3.961116,0.819524,0.000000,0.000000,0
2026-04-01 17:19:18.088,1775035158.251588,1.100455,1.248870,-0.148415,4.066037,0.924445,0.000000,0.000000,0
2026-04-01 17:19:18.199,1775035158.285213,1.100072,1.251938,-0.151866,4.124376,0.982784,0.000000,0.000000,0
2026-04-01 17:19:18.217,1775035158.321990,1.099688,1.253472,-0.153784,4.191900,1.050307,0.000000,0.000000,0
2026-04-01 17:19:18.252,1775035158.359325,1.099688,1.253472,-0.153784,4.267759,1.126166,0.000000,0.000000,0
2026-04-01 17:19:18.285,1775035158.396213,1.099688,1.252705,-0.153017,4.342208,1.200615,0.000000,0.000000,0
2026-04-01 17:19:18.319,1775035158.430961,1.099305,1.251555,-0.152250,4.409489,1.267896,0.000000,0.000000,0
2026-04-01 17:19:18.386,1775035158.464426,1.095853,1.250021,-0.154167,4.456944,1.315351,0.000000,0.000000,0
2026-04-01 17:19:18.415,1775035158.505086,1.080897,1.243501,-0.162604,3.819449,0.677856,0.000000,0.000000,0
2026-04-01 17:19:18.448,1775035158.542894,1.048683,1.202467,-0.153784,4.554514,1.412921,0.000000,0.000000,0
2026-04-01 17:19:18.472,1775035158.581172,1.014551,1.167951,-0.153400,4.593803,1.452211,0.000000,0.000000,0
2026-04-01 17:19:18.497,1775035158.618452,0.973133,1.120014,-0.146881,4.640799,1.499207,0.000000,0.000000,0
2026-04-01 17:19:18.521,1775035158.666003,0.934016,1.082431,-0.148415,4.660682,1.519090,0.000000,0.000000,0
2026-04-01 17:19:18.548,1775035158.704238,0.882243,1.027207,-0.144963,4.683327,1.541734,0.000000,0.000000,0
2026-04-01 17:19:18.578,1775035158.741900,0.882243,1.002279,-0.120036,4.710267,1.568674,0.000000,0.000000,0
2026-04-01 17:19:18.598,1775035158.776300,0.871122,0.992308,-0.121186,4.711791,1.570199,0.000000,0.000000,0
2026-04-01 17:19:18.620,1775035158.810205,0.858466,0.985022,-0.126555,4.712071,1.570478,0.000000,0.000000,0
2026-04-01 17:19:18.644,1775035158.858308,0.835073,0.957793,-0.122720,4.712389,1.570796,0.000000,0.000000,0
2026-04-01 17:19:18.668,1775035158.894151,0.832005,0.948973,-0.116968,4.803408,1.661815,0.000000,0.000000,0
2026-04-01 17:19:18.718,1775035158.932448,0.827019,0.945905,-0.118885,4.894426,1.752834,0.000000,0.000000,0
2026-04-01 17:19:18.740,1775035158.966608,0.827019,0.941686,-0.114667,4.985445,1.843852,0.000000,0.000000,0
2026-04-01 17:19:18.754,1775035159.004740,0.816281,0.908321,-0.092040,5.076464,1.934871,0.000000,0.000000,0
2026-04-01 17:19:18.770,1775035159.047083,0.798640,0.889146,-0.090506,5.167482,2.025890,0.000000,0.000000,0
2026-04-01 17:19:18.784,1775035159.083998,0.780232,0.886462,-0.106230,5.258501,2.116908,0.000000,0.000000,0
2026-04-01 17:19:18.798,1775035159.122381,0.775247,0.880709,-0.105463,5.349520,2.207927,0.000000,0.000000,0
2026-04-01 17:19:18.846,1775035159.158175,0.765659,0.877258,-0.111599,5.440538,2.298946,0.000000,0.000000,0
2026-04-01 17:19:18.869,1775035159.195685,0.749552,0.868054,-0.118502,5.531557,2.389964,0.000000,0.000000,0
2026-04-01 17:19:18.896,1775035159.232571,0.747635,0.855398,-0.107764,5.622576,2.480983,0.000000,0.000000,0
2026-04-01 17:19:18.916,1775035159.266847,0.748018,0.844660,-0.096642,5.713594,2.572002,0.000000,0.000000,0
2026-04-01 17:19:18.953,1775035159.304031,0.753771,0.820500,-0.066729,5.804613,2.663020,0.000000,0.000000,0
2026-04-01 17:19:19.015,1775035159.345270,0.769494,0.804009,-0.034515,5.895632,2.754039,0.000000,0.000000,0
2026-04-01 17:19:19.080,1775035159.382279,0.792504,0.784451,0.008054,5.986650,2.845058,0.000000,0.000000,0
2026-04-01 17:19:19.133,1775035159.419370,0.802859,0.766810,0.036049,6.077669,2.936076,0.000000,0.000000,0
2026-04-01 17:19:19.170,1775035159.456839,0.825485,0.753387,0.072098,6.168688,3.027095,0.000000,0.000000,0
2026-04-01 17:19:19.204,1775035159.493072,0.880326,0.715804,0.164522,6.259861,3.118268,0.000000,0.000000,0
2026-04-01 17:19:19.234,1775035159.540716,0.913690,0.701998,0.211692,0.067971,3.209563,0.000000,0.000000,0
2026-04-01 17:19:19.263,1775035159.578203,0.931332,0.690110,0.241222,0.159303,3.300896,0.000000,0.000000,0
2026-04-01 17:19:19.294,1775035159.615151,0.958560,0.676687,0.281873,0.250684,3.392276,0.000000,0.000000,0
2026-04-01 17:19:19.326,1775035159.652919,0.977735,0.660963,0.316772,0.342109,3.483701,0.000000,0.000000,0
2026-04-01 17:19:19.349,1775035159.687847,0.993842,0.655978,0.337864,0.433547,3.575140,0.000000,0.000000,0
2026-04-01 17:19:19.365,1775035159.724861,1.012634,0.655594,0.357039,0.524986,3.666579,0.000000,0.000000,0
2026-04-01 17:19:19.426,1775035159.761608,1.022605,0.655211,0.367394,0.616415,3.758008,0.000000,0.000000,0
2026-04-01 17:19:19.452,1775035159.798806,1.022221,0.655594,0.366627,0.707833,3.849426,0.000000,0.000000,0
2026-04-01 17:19:19.494,1775035159.836634,1.024522,0.655978,0.368544,0.799256,3.940849,0.000000,0.000000,0
2026-04-01 17:19:19.572,1775035159.872426,1.030275,0.656361,0.373913,0.890698,4.032290,0.000000,0.000000,0
2026-04-01 17:19:19.599,1775035159.909444,1.043314,0.658662,0.384651,0.982146,4.123739,0.000000,0.000000,0
2026-04-01 17:19:19.650,1775035159.955456,1.051751,0.660963,0.390787,1.073571,4.215164,0.000000,0.000000,0
2026-04-01 17:19:19.679,1775035159.992136,1.060955,0.665182,0.395773,1.164915,4.306508,0.000000,0.000000,0
2026-04-01 17:19:19.696,1775035160.030118,1.060955,0.667483,0.393472,1.256122,4.397714,0.000000,0.000000,0
2026-04-01 17:19:19.761,1775035160.065676,1.059421,0.669784,0.389637,1.347141,4.488733,0.000000,0.000000,0
2026-04-01 17:19:19.789,1775035160.103730,1.054819,0.676304,0.378515,1.438159,4.579752,0.000000,0.000000,0
2026-04-01 17:19:19.806,1775035160.141075,1.043697,0.678605,0.365093,1.529178,4.670771,0.000000,0.000000,0
2026-04-01 17:19:19.862,1775035160.184073,1.022605,0.677454,0.345151,1.620197,4.761789,0.000000,0.000000,0
2026-04-01 17:19:19.889,1775035160.221831,1.016852,0.672085,0.344767,1.711215,4.852808,0.000000,0.000000,0
2026-04-01 17:19:19.979,1775035160.255754,1.017619,0.659429,0.358190,1.802234,4.943827,0.000000,0.000000,0
2026-04-01 17:19:19.998,1775035160.293512,1.022221,0.652526,0.369695,1.893253,5.034845,0.000000,0.000000,0
2026-04-01 17:19:20.079,1775035160.337036,1.024139,0.643322,0.380816,1.984271,5.125864,0.000000,0.000000,0
2026-04-01 17:19:20.097,1775035160.372912,1.026056,0.637186,0.388870,2.075290,5.216883,0.000000,0.000000,0
2026-04-01 17:19:20.108,1775035160.411055,1.025289,0.637186,0.388103,2.166309,5.307901,0.000000,0.000000,0
2026-04-01 17:19:20.120,1775035160.448519,1.024906,0.637570,0.387336,2.257327,5.398920,0.000000,0.000000,0
2026-04-01 17:19:20.175,1775035160.482416,1.024139,0.637570,0.386569,2.348346,5.489939,0.000000,0.000000,0
2026-04-01 17:19:20.264,1775035160.520220,1.022605,0.636803,0.385802,2.439365,5.580957,0.000000,0.000000,0
2026-04-01 17:19:20.300,1775035160.562748,1.022605,0.636803,0.385802,2.530383,5.671976,0.000000,0.000000,0
2026-04-01 17:19:20.417,1775035160.599050,1.022221,0.637186,0.385035,2.621402,5.762995,0.000000,0.000000,0
2026-04-01 17:19:20.530,1775035160.636715,1.022605,0.638720,0.383884,2.712421,5.854013,0.000000,0.000000,0
2026-04-01 17:19:20.543,1775035160.673488,1.022605,0.641021,0.381583,2.803439,5.945032,0.000000,0.000000,0
2026-04-01 17:19:20.557,1775035160.711577,1.022605,0.641021,0.381583,2.894458,6.036051,0.000000,0.000000,0
2026-04-01 17:19:20.570,1775035160.748929,1.022988,0.641405,0.381583,2.985477,6.127069,0.000000,0.000000,0
2026-04-01 17:19:20.602,1775035160.786880,1.023755,0.640638,0.383117,3.076495,6.218088,0.000000,0.000000,0
2026-04-01 17:19:20.611,1775035160.824546,1.024906,0.641405,0.383501,3.167514,0.025921,0.000000,0.000000,0
2026-04-01 17:19:20.620,1775035160.866812,1.025673,0.642172,0.383501,3.258533,0.116940,0.000000,0.000000,0
2026-04-01 17:19:20.658,1775035160.899879,1.026823,0.645240,0.381583,3.349551,0.207959,0.000000,0.000000,0
