timestamp_us,phase_onnx,raw_phase_onnx,stride_rate_hz_onnx,cos_value_onnx,sin_value_onnx,total_predictions_onnx,phase_keras,raw_phase_keras,stride_rate_hz_keras,cos_value_keras,sin_value_keras,total_predictions_keras,phase_error_cycle,phase_error_percent,phase_abs_error_percent
190481881,0.9230228709027152,0.6384989540120015,0.4269219040870666,-0.3525523245334625,-0.4180710315704345,198,0.9230228734407855,0.6384989372381498,0.42692193388938904,-0.3525523245334625,-0.4180709421634674,198,2.5380703094768364e-09,2.5380703094768364e-07,2.5380703094768364e-07
190515215,0.9372554855391364,0.6385145340101179,0.4269784390926361,-0.3525168001651764,-0.4181119501590729,199,0.9372554880772067,0.6385146247610738,0.4269784390926361,-0.35251644253730774,-0.41811200976371765,199,2.5380703094768364e-09,2.5380703094768364e-07,2.5380703094768364e-07
190548549,0.9514858401661096,0.6385080428948928,0.4269106388092041,-0.3524929285049438,-0.4180490374565124,200,0.9514858436975909,0.6385080930820356,0.4269106686115265,-0.35249245166778564,-0.4180487394332886,200,3.5314813295883596e-09,3.5314813295883596e-07,3.5314813295883596e-07
190581883,0.965721895977356,0.6387378048154211,0.4270816743373871,-0.3520598709583282,-0.4187606573104858,201,0.9657218985154264,0.6387378802217876,0.4270816445350647,-0.35205963253974915,-0.4187607765197754,201,2.538070420499139e-09,2.538070420499139e-07,2.538070420499139e-07
190615217,0.9799525963112692,0.638532887296563,0.426921010017395,-0.3525132238864898,-0.4182055592536926,202,0.9799526008361611,0.6385328206089834,0.4269210696220398,-0.3525133728981018,-0.4182053804397583,202,4.524891905610673e-09,4.524891905610673e-07,4.524891905610673e-07
190648551,0.9941869454428532,0.6385929455297394,0.427030473947525,-0.3523037135601043,-0.4182772040367126,203,0.9941869499677453,0.6385929455297394,0.427030473947525,-0.35230371356010437,-0.41827720403671265,203,4.524892016632975e-09,4.5248920166329754e-07,4.5248920166329754e-07
190681885,0.0084181524162469,0.6385530270452809,0.4269362092018127,-0.3526444733142853,-0.418468713760376,204,0.008418153960906727,0.6385529314248719,0.4269361197948456,-0.3526446521282196,-0.4184684157371521,204,1.5446598444768256e-09,1.5446598444768256e-07,1.5446598444768256e-07
190715219,0.02264969118883,0.6385530681954431,0.4269461631774902,-0.3525644242763519,-0.4183739423751831,205,0.02264969074666824,0.638553076910395,0.42694610357284546,-0.35256433486938477,-0.41837388277053833,205,-4.421617516570109e-10,-4.421617516570109e-08,4.421617516570109e-08
190748553,0.0368778960749485,0.638593678892712,0.4268461465835571,-0.352535218000412,-0.4185559749603271,206,0.03687789861301905,0.6385936733090494,0.4268462359905243,-0.352535218000412,-0.41855594515800476,206,2.5380705315214414e-09,2.5380705315214414e-07,2.5380705315214414e-07
190781887,0.0511103905086694,0.6386562443612642,0.4269748330116272,-0.3522172272205353,-0.418512225151062,207,0.051110394040150706,0.6386562565791729,0.4269748628139496,-0.3522171974182129,-0.4185122549533844,207,3.5314813295883596e-09,3.5314813295883596e-07,3.5314813295883596e-07
190815221,0.0653455572172978,0.6386839412840093,0.4270550012588501,-0.352265328168869,-0.4187172651290893,208,0.0653455597553683,0.6386839601306562,0.4270549714565277,-0.35226526856422424,-0.41871729493141174,208,2.5380705315214414e-09,2.5380705315214414e-07,2.5380705315214414e-07
190848555,0.079583006783821,0.6386263641167461,0.427123486995697,-0.35239377617836,-0.4185624718666076,209,0.0795830063416593,0.6386263742347549,0.42712339758872986,-0.3523938059806824,-0.41856256127357483,209,-4.4216169614585965e-10,-4.4216169614585965e-08,4.4216169614585965e-08
190881889,0.0938156800314762,0.6385470076295088,0.426980197429657,-0.3526948988437652,-0.4184964299201965,210,0.09381567859590378,0.6385470117974515,0.4269801676273346,-0.3526947796344757,-0.418496310710907,210,-1.4355724387016267e-09,-1.4355724387016267e-07,1.4355724387016267e-07
190915223,0.1080483721539356,0.638550912446259,0.4269807636737823,-0.3526092767715454,-0.4184156656265259,211,0.1080483707183632,0.6385510310913535,0.42698076367378235,-0.35260891914367676,-0.4184158742427826,211,-1.4355724387016267e-09,-1.4355724387016267e-07,1.4355724387016267e-07
190948557,0.1222822444483616,0.6384938770724264,0.4270161688327789,-0.3526482582092285,-0.4181577265262604,212,0.12228224301278916,0.6384938536732271,0.42701616883277893,-0.3526482880115509,-0.4181576371192932,212,-1.4355724387016267e-09,-1.4355724387016267e-07,1.4355724387016267e-07
190981891,0.136514803453781,0.6385781564842419,0.4269767701625824,-0.3524205982685089,-0.4183370769023895,213,0.13651480201820856,0.6385781774243442,0.4269767701625824,-0.35242047905921936,-0.41833704710006714,213,-1.4355724387016267e-09,-1.4355724387016267e-07,1.4355724387016267e-07
191015225,0.150742231492696,0.6384714540894436,0.4268228411674499,-0.352682888507843,-0.4180792570114136,214,0.15074223204394505,0.6384713681432321,0.4268229007720947,-0.3526829481124878,-0.41807886958122253,214,5.512490464099074e-10,5.5124904640990735e-08,5.5124904640990735e-08
191048559,0.1720951767608502,0.6385192676054317,0.4270589053630829,-0.3526599705219269,-0.4183070063591003,215,0.1720951788022153,0.6385192466810821,0.4270589351654053,-0.35266008973121643,-0.41830703616142273,215,2.041365076976831e-09,2.041365076976831e-07,2.041365076976831e-07
191081893,0.193449303691087,0.638576292496471,0.4270825386047363,-0.3523893058300018,-0.4182899892330169,216,0.19344930573245211,0.6385762984467664,0.42708253860473633,-0.35238945484161377,-0.4182901978492737,216,2.041365076976831e-09,2.041365076976831e-07,2.041365076976831e-07
191115227,0.2148035900637486,0.6385987357281573,0.4270857274532318,-0.3525716960430145,-0.4186262786388397,217,0.2148035906149976,0.638598749338394,0.4270856976509094,-0.3525717854499817,-0.41862645745277405,217,5.512490464099074e-10,5.5124904640990735e-08,5.5124904640990735e-08
191148561,0.2361576931521275,0.638681250631282,0.4270820617675781,-0.3525671660900116,-0.4190616607666015,218,0.2361576937033765,0.638681273986343,0.4270820617675781,-0.3525671362876892,-0.4190617501735687,218,5.512490464099074e-10,5.5124904640990735e-08,5.5124904640990735e-08
191181895,0.2575137929961064,0.6385845712941844,0.4271219968795776,-0.3526116609573364,-0.4185981154441833,219,0.2575137965275876,0.6385845806975852,0.4271220564842224,-0.35261139273643494,-0.41859784722328186,219,3.531481218566057e-09,3.531481218566057e-07,3.531481218566057e-07
191215229,0.2788697363778927,0.6385644983224781,0.4271188676357269,-0.3525218069553375,-0.4183843433856964,220,0.27886973990937397,0.6385645464522045,0.42711886763572693,-0.3525213897228241,-0.4183841049671173,220,3.5314813295883596e-09,3.5314813295883596e-07,3.5314813295883596e-07
191248563,0.3002286942645886,0.6385014378666675,0.4271791577339172,-0.3528394401073456,-0.4184247553348541,221,0.3002286948158376,0.6385014088956145,0.42717909812927246,-0.35283946990966797,-0.4184246361255646,221,5.512490464099074e-10,5.5124904640990735e-08,5.5124904640990735e-08
191281897,0.3215848745748379,0.6385404608366139,0.4271236062049866,-0.3526725471019745,-0.4184349775314331,222,0.32158487363597077,0.6385404186103703,0.4271235764026642,-0.35267263650894165,-0.41843485832214355,222,-9.3886715069047e-10,-9.3886715069047e-08,9.3886715069047e-08
191315231,0.3429465146705486,0.6385705078849828,0.4272328019142151,-0.3525510132312774,-0.4184510707855224,223,0.3429465107514493,0.638570507519798,0.4272327423095703,-0.3525508642196655,-0.41845089197158813,223,-3.91909932284662e-09,-3.91909932284662e-07,3.91909932284662e-07
191348565,0.3643088387295582,0.6388404285743285,0.427246481180191,-0.3521918356418609,-0.4194664359092712,224,0.3643088333203427,0.6388404463436206,0.42724645137786865,-0.3521918058395386,-0.419466495513916,224,-5.409215519946997e-09,-5.409215519946997e-07,5.409215519946997e-07
191381899,0.3856706308171131,0.6386825562470173,0.4272358417510986,-0.3525895774364471,-0.4190952777862549,225,0.3856706283881299,0.638682631882094,0.4272359013557434,-0.35258948802948,-0.41909557580947876,225,-2.428983236768545e-09,-2.428983236768545e-07,2.428983236768545e-07
191415233,0.4070305751606801,0.6386464438045767,0.4271988868713379,-0.3526211678981781,-0.4189398288726806,226,0.40703057124158065,0.6386464880952107,0.4271988570690155,-0.35262101888656616,-0.41893988847732544,226,-3.919099433868922e-09,-3.919099433868922e-07,3.919099433868922e-07
191448567,0.4283942909881451,0.6386396156372083,0.4272743165493011,-0.3525154292583465,-0.418777734041214,227,0.42839428110858124,0.638639649831364,0.4272741973400116,-0.35251525044441223,-0.4187777042388916,227,-9.879563833692373e-09,-9.879563833692373e-07,9.879563833692373e-07
191481901,0.4497504623576977,0.6387538823681022,0.4271234273910522,-0.3525149822235107,-0.4193879961967468,228,0.44975045247813383,0.638753866712948,0.42712342739105225,-0.35251495242118835,-0.4193878769874573,228,-9.879563889203524e-09,-9.879563889203524e-07,9.879563889203524e-07
191515235,0.4711072089120724,0.638526456975316,0.4271349310874939,-0.3530131578445434,-0.4187643229961395,229,0.4711072035028569,0.6385264712575989,0.42713502049446106,-0.3530130684375763,-0.41876429319381714,229,-5.409215519946997e-09,-5.409215519946997e-07,5.409215519946997e-07
191548569,0.4924652131244518,0.6385996298396377,0.4271600842475891,-0.3529362380504608,-0.4190638959407806,230,0.49246520622512024,0.6385996511020265,0.4271600544452667,-0.3529362678527832,-0.4190640449523926,230,-6.899331550513921e-09,-6.899331550513921e-07,6.899331550513921e-07
191581903,0.513818197135625,0.6386268555872372,0.4270596802234649,-0.3530506789684295,-0.41934534907341,231,0.5138181932165258,0.6386268688256038,0.42705973982810974,-0.3530506193637848,-0.41934534907341003,231,-3.9190992673354685e-09,-3.9190992673354685e-07,3.9190992673354685e-07
191615237,0.5351738842174388,0.638497844584891,0.4271137416362762,-0.3530450761318207,-0.4186494350433349,232,0.5351738802983396,0.6384978038205291,0.42711374163627625,-0.3530452847480774,-0.41864946484565735,232,-3.9190992673354685e-09,-3.9190992673354685e-07,3.9190992673354685e-07
191648571,0.5565364735171177,0.6387036077551455,0.427251785993576,-0.3526929914951324,-0.4193307757377624,233,0.5565364740683667,0.6387036328933979,0.4272518754005432,-0.35269275307655334,-0.4193306267261505,233,5.512490464099074e-10,5.5124904640990735e-08,5.5124904640990735e-08
191681905,0.5778999375149585,0.638628816588229,0.4272692799568176,-0.3527810871601105,-0.4190356135368347,234,0.5778999365760915,0.6386288096240027,0.42726925015449524,-0.3527809679508209,-0.4190354347229004,234,-9.388669841570163e-10,-9.388669841570163e-08,9.388669841570163e-08
191715239,0.5992600576922275,0.6387266718890492,0.4272024035453796,-0.3527742326259613,-0.4195507764816284,235,0.5992600642039411,0.6387266329073726,0.4272025525569916,-0.3527742326259613,-0.4195505678653717,235,6.511713612766812e-09,6.511713612766812e-07,6.511713612766812e-07
191748573,0.6206213818833209,0.6385654808451708,0.4272264838218689,-0.3527875542640686,-0.4187049865722656,236,0.6206213883950346,0.6385655366653094,0.4272264838218689,-0.3527875542640686,-0.4187052845954895,236,6.511713612766812e-09,6.511713612766812e-07,6.511713612766812e-07
191781907,0.6384929841822233,0.6384929841822233,0.4270630776882171,-0.3531683683395386,-0.4187696874141693,237,0.6384929709444387,0.6384929709444387,0.42706310749053955,-0.35316842794418335,-0.4187696874141693,237,-1.323778464623615e-08,-1.323778464623615e-06,1.323778464623615e-06
191815241,0.6527318980361866,0.6385149699195154,0.4271674156188965,-0.3531801700592041,-0.4189010858535766,238,0.6527318867852234,0.6385149601861193,0.42716747522354126,-0.35318028926849365,-0.4189011752605438,238,-1.1250963161124616e-08,-1.1250963161124616e-06,1.1250963161124616e-06
191848575,0.6669688767260161,0.6385625938986421,0.4271093606948852,-0.353028804063797,-0.4189758896827698,239,0.6669688664684637,0.6385626336217424,0.42710939049720764,-0.35302862524986267,-0.4189758896827698,239,-1.025755247408e-08,-1.025755247408e-06,1.025755247408e-06
191881909,0.6812089141275334,0.6387816037408709,0.4272011220455169,-0.3526506721973419,-0.4196978211402893,240,0.6812089048633916,0.6387816270638809,0.42720115184783936,-0.35265064239501953,-0.41969791054725647,240,-9.264141787035385e-09,-9.264141787035385e-07,9.264141787035385e-07
191915243,0.6954465534355091,0.6386687940357789,0.427129179239273,-0.3530552685260772,-0.4195751547813415,241,0.6954465451647781,0.6386688480330424,0.42712920904159546,-0.3530550003051758,-0.41957512497901917,241,-8.270730988968467e-09,-8.270730988968467e-07,8.270730988968467e-07
191948577,0.7096863693064299,0.6387366130389768,0.4271944761276245,-0.3528659045696258,-0.419713020324707,242,0.7096863600422881,0.6387366350112267,0.4271944463253021,-0.3528657555580139,-0.41971296072006226,242,-9.264141787035385e-09,-9.264141787035385e-07,9.264141787035385e-07
191981911,0.7239237155582355,0.6386364647032052,0.4271203875541687,-0.3531440198421478,-0.419507622718811,243,0.7239237062940937,0.638636499172887,0.4271203875541687,-0.35314399003982544,-0.419507771730423,243,-9.264141787035385e-09,-9.264141787035385e-07,9.264141787035385e-07
192015245,0.7381604081457701,0.6386030776741152,0.4271007776260376,-0.352984219789505,-0.4191392958164215,244,0.7381604018618606,0.6386030999772235,0.42710086703300476,-0.352984219789505,-0.41913941502571106,244,-6.283909503856933e-09,-6.283909503856933e-07,6.283909503856933e-07
192048579,0.7523988749648975,0.6387105370887669,0.427154004573822,-0.3526898920536041,-0.4193641543388366,245,0.7523988666941666,0.6387104241629357,0.42715394496917725,-0.3526902496814728,-0.41936397552490234,245,-8.270730988968467e-09,-8.270730988968467e-07,8.270730988968467e-07
192081913,0.766631343569939,0.6386054439753514,0.4269740581512451,-0.3532716035842895,-0.4194931983947754,246,0.7666313343057973,0.6386054895880089,0.42697402834892273,-0.35327157378196716,-0.4194934070110321,246,-9.264141676013082e-09,-9.264141676013082e-07,9.264141676013082e-07
192115247,0.7808663374250975,0.638376277447195,0.4270498156547546,-0.353607565164566,-0.4186671376228332,247,0.7808663261741343,0.6383762576102235,0.42704975605010986,-0.3536076545715332,-0.41866713762283325,247,-1.1250963161124616e-08,-1.1250963161124616e-06,1.1250963161124616e-06
192148581,0.7951002305811491,0.6385726884466691,0.4270167946815491,-0.3532214164733886,-0.4192584455013275,248,0.7951002173433644,0.6385726152987397,0.4270167350769043,-0.353221595287323,-0.4192582666873932,248,-1.323778464623615e-08,-1.323778464623615e-06,1.323778464623615e-06
192181915,0.8093364801074908,0.6385572784054435,0.4270874857902527,-0.3529299795627594,-0.4188302159309387,249,0.8093364658762955,0.6385572438807615,0.4270874559879303,-0.3529300093650818,-0.4188300669193268,249,-1.4231195333280766e-08,-1.4231195333280766e-06,1.4231195333280766e-06
192215249,0.823574748244469,0.6385472758947228,0.4271480441093445,-0.3530491888523102,-0.418918251991272,250,0.8235747310330414,0.6385472020299241,0.4271479547023773,-0.35304954648017883,-0.41891828179359436,250,-1.721142761645922e-08,-1.7211427616459218e-06,1.7211427616459218e-06
192248583,0.8378097669348961,0.6385846750507997,0.4270505607128143,-0.3531844019889831,-0.4192785918712616,251,0.8378097467432363,0.6385845733468458,0.42705047130584717,-0.3531847596168518,-0.41927847266197205,251,-2.0191659788615368e-08,-2.019165978861537e-06,2.019165978861537e-06
192281917,0.8520457720821942,0.6386671397398316,0.4270801544189453,-0.3527836501598358,-0.4192435145378113,252,0.8520457518905344,0.6386671564606758,0.4270801544189453,-0.3527836501598358,-0.41924360394477844,252,-2.0191659788615368e-08,-2.019165978861537e-06,2.019165978861537e-06
192315251,0.866277632719859,0.6384778623794911,0.4269558191299438,-0.3533262312412262,-0.4188761115074157,253,0.866277609547967,0.6384778968995853,0.4269557297229767,-0.3533262014389038,-0.4188762605190277,253,-2.317189207179382e-08,-2.317189207179382e-06,2.317189207179382e-06
192348585,0.8805115695859835,0.6385163967471192,0.4270181059837341,-0.3532353043556213,-0.4189741015434265,254,0.8805115404536269,0.6385164190632036,0.4270179271697998,-0.35323530435562134,-0.41897422075271606,254,-2.9132356638150725e-08,-2.9132356638150725e-06,2.9132356638150725e-06
192381919,0.8947455034718758,0.6385393522269804,0.4270180165767669,-0.3531321585178375,-0.418974369764328,255,0.8947454713592868,0.6385394003552989,0.4270179271697998,-0.3531322181224823,-0.41897469758987427,255,-3.211258892132918e-08,-3.2112588921329177e-06,3.2112588921329177e-06
192415253,0.90898125033238,0.6385994633514287,0.4270724058151245,-0.3531025946140289,-0.4192605316638946,256,0.9089812172263803,0.638599435480376,0.4270723760128021,-0.35310259461402893,-0.4192603826522827,256,-3.3105999719396095e-08,-3.3105999719396095e-06,3.3105999719396095e-06
192448587,0.9232180313334708,0.6385280452326105,0.4271034300327301,-0.3532298505306244,-0.4190298616886139,257,0.9232179972340605,0.6385281320219729,0.4271034002304077,-0.3532297611236572,-0.41903021931648254,257,-3.409941029541841e-08,-3.409941029541841e-06,3.409941029541841e-06
192481921,0.9374530291622724,0.638538883657352,0.4270499348640442,-0.3531924188137054,-0.4190433621406555,258,0.9374529930760405,0.6385389320617996,0.4270498752593994,-0.35319215059280396,-0.41904330253601074,258,-3.6086231891552245e-08,-3.6086231891552245e-06,3.6086231891552245e-06
192515255,0.951690645621801,0.6385675315018358,0.4271284937858581,-0.3532040417194366,-0.4192102551460266,259,0.9516906085421584,0.6385674670482331,0.42712846398353577,-0.3532041311264038,-0.4192100167274475,259,-3.707964257859686e-08,-3.707964257859686e-06,3.707964257859686e-06
192548589,0.9659274286097136,0.6386112937821278,0.4271034896373749,-0.3528469800949096,-0.4190202355384826,260,0.9659273925234816,0.6386113582699001,0.42710351943969727,-0.3528468906879425,-0.41902047395706177,260,-3.608623200257455e-08,-3.6086232002574548e-06,3.6086232002574548e-06
192581923,0.9801642304724302,0.6384819102970396,0.4271040558815002,-0.3533414304256439,-0.4189157485961914,261,0.980164191405966,0.6384819346890829,0.4271039664745331,-0.35334137082099915,-0.4189158082008362,261,-3.90664641747307e-08,-3.90664641747307e-06,3.90664641747307e-06
192615257,0.9944004919197008,0.638436188093906,0.4270878434181213,-0.3531803786754608,-0.4184808135032654,262,0.9944004528532367,0.6384362445704426,0.42708784341812134,-0.3531801998615265,-0.41848090291023254,262,-3.9066464063708395e-08,-3.9066464063708395e-06,3.9066464063708395e-06
192648591,0.0086375669703728,0.6385366570405746,0.4271122515201568,-0.3530060350894928,-0.4188103377819061,263,0.008637529890730189,0.6385367734823424,0.42711231112480164,-0.3530057370662689,-0.4188106060028076,263,-3.707964263410801e-08,-3.707964263410801e-06,3.707964263410801e-06
192681925,0.0228746648694919,0.6384803611753197,0.4271129369735718,-0.3533926010131836,-0.418968141078949,264,0.02287462778984925,0.6384804723631143,0.4271129369735718,-0.35339245200157166,-0.4189685583114624,264,-3.707964263410801e-08,-3.707964263410801e-06,3.707964263410801e-06
192715259,0.0371102031137393,0.638499377913335,0.4270661473274231,-0.3532872796058655,-0.4189448356628418,265,0.03711016404727519,0.6384993611744842,0.4270660877227783,-0.3532872796058655,-0.41894474625587463,265,-3.9066464119219546e-08,-3.906646411921955e-06,3.906646411921955e-06
192748593,0.051349714007561,0.6385043445172289,0.4271853268146515,-0.3532266616821289,-0.4188994765281677,266,0.051349675934507656,0.6385043504901581,0.4271853566169739,-0.35322681069374084,-0.41889968514442444,266,-3.807305332115263e-08,-3.8073053321152628e-06,3.8073053321152628e-06
192781927,0.0655864562656329,0.6384906177347561,0.427102267742157,-0.353341668844223,-0.4189625382423401,267,0.06558641719916881,0.6384906299299218,0.4271022379398346,-0.35334163904190063,-0.4189625680446625,267,-3.9066464063708395e-08,-3.9066464063708395e-06,3.9066464063708395e-06
192815261,0.0798220203385598,0.638468520419597,0.4270669221878052,-0.3532951772212982,-0.4187894165515899,268,0.0798219842523279,0.6384684604597872,0.42706701159477234,-0.35329529643058777,-0.41878923773765564,268,-3.6086231891552245e-08,-3.6086231891552245e-06,3.6086231891552245e-06
192848595,0.0940583493377612,0.6385916596282046,0.4270898699760437,-0.3530720174312591,-0.4191825091838836,269,0.0940583122581186,0.63859170527487,0.4270898401737213,-0.35307198762893677,-0.4191827178001404,269,-3.707964257859686e-08,-3.707964257859686e-06,3.707964257859686e-06
192881929,0.1082975602215376,0.6385635162137795,0.4271763265132904,-0.3531281352043152,-0.4190987050533294,270,0.10829752711553793,0.6385635203811564,0.42717644572257996,-0.35312801599502563,-0.4190985858440399,270,-3.3105999663884944e-08,-3.3105999663884944e-06,3.3105999663884944e-06
192915263,0.1225333835746692,0.6385438542156092,0.4270747005939483,-0.3533037602901459,-0.4192020297050476,271,0.12253335344890179,0.6385438806781365,0.4270747900009155,-0.3533036410808563,-0.4192020297050476,271,-3.012576743621764e-08,-3.0125767436217643e-06,3.0125767436217643e-06
192948597,0.1367698178754098,0.638486313753653,0.4270930290222168,-0.3533890843391418,-0.4189957678318023,272,0.13676978774964235,0.638486298452431,0.4270930290222168,-0.3533892035484314,-0.41899582743644714,272,-3.012576743621764e-08,-3.0125767436217643e-06,3.0125767436217643e-06
192981931,0.1510069257086363,0.638566491606166,0.4271132349967956,-0.353264570236206,-0.4192765355110168,273,0.15100689856310112,0.6385664271628704,0.4271133244037628,-0.3532646596431732,-0.41927629709243774,273,-2.714553515303919e-08,-2.714553515303919e-06,2.714553515303919e-06
193015265,0.1723626276916113,0.6387389573979168,0.4271140396595001,-0.3529728353023529,-0.4198527634143829,274,0.17236259756584388,0.6387389216084269,0.42711398005485535,-0.35297274589538574,-0.41985246539115906,274,-3.012576743621764e-08,-3.0125767436217643e-06,3.0125767436217643e-06
193048599,0.1937231829827871,0.6387306502369743,0.4272111058235168,-0.3527916371822357,-0.4195927679538727,275,0.19372315732736808,0.6387306719167948,0.427211195230484,-0.35279133915901184,-0.4195925295352936,275,-2.5655419011449965e-08,-2.5655419011449965e-06,2.5655419011449965e-06
193081933,0.2150819739764776,0.6386129014146326,0.4271758198738098,-0.3532459139823913,-0.4195025861263275,276,0.21508194832105856,0.6386129111650436,0.4271758198738098,-0.3532457947731018,-0.41950249671936035,276,-2.5655419011449965e-08,-2.5655419011449965e-06,2.5655419011449965e-06
193115267,0.2364430344170179,0.6386205655464691,0.4272212088108063,-0.3532619774341583,-0.4195626676082611,277,0.23644300876159888,0.6386205422213324,0.4272212088108063,-0.3532620072364807,-0.41956257820129395,277,-2.5655419011449965e-08,-2.5655419011449965e-06,2.5655419011449965e-06
193148601,0.2578001609510031,0.6386286209459306,0.4271425306797027,-0.3531083166599273,-0.4194232523441314,278,0.2578001278450034,0.6386285708006653,0.4271423816680908,-0.35310831665992737,-0.41942298412323,278,-3.3105999719396095e-08,-3.3105999719396095e-06,3.3105999719396095e-06
193181935,0.279155874854907,0.6387626238945677,0.4271142780780792,-0.3529902994632721,-0.4200003147125244,279,0.27915584919948794,0.6387625939706304,0.42711442708969116,-0.35299035906791687,-0.42000022530555725,279,-2.5655419066961116e-08,-2.5655419066961116e-06,2.5655419066961116e-06
193215269,0.3005124113029089,0.6386054479295031,0.4271307289600372,-0.3532072603702545,-0.4194168150424957,280,0.3005123856474898,0.63860540021953,0.42713072896003723,-0.3532073497772217,-0.4194166660308838,280,-2.5655419122472267e-08,-2.5655419122472267e-06,2.5655419122472267e-06
193248603,0.3218744313782301,0.6387689193947023,0.4272404015064239,-0.3529975414276123,-0.4200426638126373,281,0.32187440870304324,0.6387689360800184,0.4272404611110687,-0.3529975414276123,-0.4200427532196045,281,-2.2675186839293815e-08,-2.2675186839293815e-06,2.2675186839293815e-06
193281937,0.3432334354585256,0.6386855394957673,0.4271800816059112,-0.3532040417194366,-0.4198416173458099,282,0.3432334127833388,0.6386854994875837,0.42718008160591125,-0.35320407152175903,-0.4198414385318756,282,-2.2675186783782664e-08,-2.2675186783782664e-06,2.2675186783782664e-06
193315271,0.3645958682960119,0.6387023673030476,0.4272486567497253,-0.3529786169528961,-0.4196637272834778,283,0.3645958471109412,0.6387023697151383,0.42724868655204773,-0.3529787063598633,-0.41966384649276733,283,-2.118507075321574e-08,-2.118507075321574e-06,2.118507075321574e-06
193348605,0.3859549558228102,0.6387410573209822,0.4271817505359649,-0.353013664484024,-0.419912576675415,284,0.3859549331476233,0.6387410361200251,0.4271817207336426,-0.35301363468170166,-0.4199124276638031,284,-2.2675186894804966e-08,-2.2675186894804966e-06,2.2675186894804966e-06
193381939,0.4073106548255529,0.6387812624582541,0.4271139800548553,-0.3529615700244903,-0.4200659990310669,285,0.4073106276800177,0.6387813201859822,0.4271138906478882,-0.3529615104198456,-0.420066237449646,285,-2.7145535208550342e-08,-2.714553520855034e-06,2.714553520855034e-06
193415273,0.428667468435153,0.6388534510507233,0.4271362721920013,-0.3529795706272125,-0.420474499464035,286,0.42866743830938553,0.6388534134717558,0.42713621258735657,-0.3529796898365021,-0.42047443985939026,286,-3.0125767491728794e-08,-3.0125767491728794e-06,3.0125767491728794e-06
193448607,0.4500236666267957,0.6386377128741928,0.4271239638328552,-0.3531941175460815,-0.4195738136768341,287,0.4500236379911444,0.6386376529913244,0.4271239936351776,-0.3531942367553711,-0.4195736348628998,287,-2.8635651294628417e-08,-2.8635651294628417e-06,2.8635651294628417e-06
193481941,0.4713796860045042,0.6386678085939634,0.4271203875541687,-0.3531987369060516,-0.4197403788566589,288,0.47137965736885284,0.6386677553444424,0.4271203875541687,-0.3531988263130188,-0.4197402000427246,288,-2.8635651350139568e-08,-2.863565135013957e-06,2.863565135013957e-06
193515275,0.4927372521227445,0.6386879395132765,0.4271513223648071,-0.3530369102954864,-0.4196557998657226,289,0.492737220506861,0.6386878608266979,0.42715126276016235,-0.3530370891094208,-0.41965559124946594,289,-3.161588352229572e-08,-3.161588352229572e-06,3.161588352229572e-06
193548609,0.5140969103640165,0.6386181600248254,0.4271931648254394,-0.3534147441387176,-0.4197312295436859,290,0.5140968757679008,0.6386182146573657,0.4271931052207947,-0.35341477394104004,-0.4197315573692322,290,-3.459611574996302e-08,-3.459611574996302e-06,3.459611574996302e-06
193581943,0.5354572168058004,0.6386659585758223,0.4272061288356781,-0.3532030582427978,-0.4197356104850769,291,0.5354571822096846,0.6386658955641944,0.4272061288356781,-0.35320326685905457,-0.41973552107810974,291,-3.459611574996302e-08,-3.459611574996302e-06,3.459611574996302e-06
193615277,0.5568166172569837,0.6387078844147802,0.4271880090236664,-0.3532316982746124,-0.4199941754341125,292,0.5568165841509841,0.6387078910294028,0.42718803882598877,-0.35323166847229004,-0.41999417543411255,292,-3.310599960837379e-08,-3.3105999608373793e-06,3.3105999608373793e-06
193648611,0.578180909759387,0.6388178479762242,0.4272858500480652,-0.3528617918491363,-0.4201433062553406,293,0.5781808796336196,0.6388178291764662,0.42728590965270996,-0.35286185145378113,-0.4201432764530182,293,-3.012576732519534e-08,-3.012576732519534e-06,3.012576732519534e-06
193681945,0.5995396635001745,0.6385724659768676,0.4271750748157501,-0.353417158126831,-0.4194895923137665,294,0.5995396348645232,0.6385725488223515,0.4271751046180725,-0.3534168601036072,-0.41948968172073364,294,-2.8635651294628417e-08,-2.8635651294628417e-06,2.8635651294628417e-06
193715279,0.6208996227449026,0.638583876830275,0.4271991848945617,-0.3533825576305389,-0.4195095598697662,295,0.6208995926191352,0.6385838681317042,0.4271991550922394,-0.3533826470375061,-0.419509619474411,295,-3.012576743621764e-08,-3.0125767436217643e-06,3.0125767436217643e-06
193748613,0.6386134208719244,0.6386134208719244,0.4272381365299225,-0.3532728850841522,-0.4195373952388763,296,0.6386133602901851,0.6386133602901851,0.4272380471229553,-0.3532731831073761,-0.41953742504119873,296,-6.058173929179844e-08,-6.058173929179844e-06,6.058173929179844e-06
193781947,0.6528541745225896,0.6387884482808832,0.4272226095199585,-0.3530456721782684,-0.420204609632492,297,0.6528541149342612,0.638788488254157,0.4272226393222809,-0.35304564237594604,-0.4202047884464264,297,-5.9588328493731524e-08,-5.958832849373152e-06,5.958832849373152e-06
193815281,0.667094857641092,0.6386990265230879,0.4272204935550689,-0.3531734943389892,-0.4198775291442871,298,0.6670947960659419,0.6386990707319191,0.4272204339504242,-0.3531733453273773,-0.4198775887489319,298,-6.157515008986536e-08,-6.157515008986536e-06,6.157515008986536e-06
