timestamp_us,phase_onnx,raw_phase_onnx,stride_rate_hz_onnx,cos_value_onnx,sin_value_onnx,total_predictions_onnx,phase_keras,raw_phase_keras,stride_rate_hz_keras,cos_value_keras,sin_value_keras,total_predictions_keras,phase_error_cycle,phase_error_percent,phase_abs_error_percent
208638204,0.0345251152351947,0.6348456049740911,0.4270571768283844,-0.3586663901805877,-0.4060324430465698,29,0.03452515199669127,0.634845543949751,0.42705708742141724,-0.3586665093898773,-0.4060322642326355,29,3.6761496513548764e-08,3.6761496513548764e-06,3.6761496513548764e-06
208671538,0.0487578729227634,0.6348630127376282,0.4269827306270599,-0.3585027158260345,-0.4059366285800934,30,0.04875790968425993,0.6348629702822117,0.42698273062705994,-0.3585030138492584,-0.40593674778938293,30,3.6761496513548764e-08,3.6761496513548764e-06,3.6761496513548764e-06
208704872,0.0629922607973667,0.6349425430821676,0.4270316362380981,-0.3582421243190765,-0.4060503244400024,31,0.06299229557204171,0.6349425612408705,0.42703157663345337,-0.35824209451675415,-0.4060503840446472,31,3.477467502843723e-08,3.477467502843723e-06,3.477467502843723e-06
208738206,0.0772428601419381,0.6349555658552977,0.4275179803371429,-0.3589949011802673,-0.4069706797599792,32,0.07724289491661314,0.6349555643099247,0.42751798033714294,-0.3589949607849121,-0.406970739364624,32,3.477467502843723e-08,3.477467502843723e-06,3.477467502843723e-06
208771540,0.0914886275366397,0.6350327010581999,0.4273730218410492,-0.3590475022792816,-0.4074281752109527,33,0.09148866429813628,0.6350326047725565,0.42737308144569397,-0.35904765129089355,-0.4074278473854065,33,3.6761496624571066e-08,3.6761496624571066e-06,3.6761496624571066e-06
208804874,0.1057363340691181,0.6351532338735908,0.42743119597435,-0.358765035867691,-0.4077297449111938,34,0.10573637083061461,0.6351532420050994,0.42743119597435,-0.3587649464607239,-0.4077296853065491,34,3.6761496513548764e-08,3.6761496513548764e-06,3.6761496513548764e-06
208838208,0.1199794470703057,0.6351344929915954,0.4272933900356293,-0.3587313294410705,-0.4075946509838104,35,0.11997948681203449,0.6351344914193371,0.42729347944259644,-0.35873138904571533,-0.4075947105884552,35,3.9741728796727216e-08,3.974172879672722e-06,3.974172879672722e-06
208871542,0.134223649843082,0.6351896041774105,0.4273260831832886,-0.3587768375873565,-0.4079310894012451,36,0.13422369057822153,0.6351895648408019,0.42732611298561096,-0.3587770164012909,-0.4079310894012451,36,4.073513948377183e-08,4.073513948377183e-06,4.073513948377183e-06
208904876,0.1484624723032566,0.6353249591103329,0.4271646738052368,-0.358542650938034,-0.4083646237850189,37,0.14846251204498534,0.6353249615109768,0.42716464400291443,-0.3585425615310669,-0.40836453437805176,37,3.9741728796727216e-08,3.974172879672722e-06,3.974172879672722e-06
208938210,0.1698223168090435,0.6355597848391215,0.4271968901157379,-0.3579981029033661,-0.4089598655700683,38,0.16982235357053999,0.635559768413062,0.42719683051109314,-0.3579980731010437,-0.4089597463607788,38,3.6761496513548764e-08,3.6761496513548764e-06,3.6761496513548764e-06
208971544,0.1911820957497211,0.6356962837901121,0.4271955788135528,-0.3575921356678009,-0.4092037081718445,39,0.19118212655075315,0.6356963535985676,0.4271954596042633,-0.3575918972492218,-0.40920379757881165,39,3.080103205821416e-08,3.080103205821416e-06,3.080103205821416e-06
209004878,0.2125417986944767,0.6359789139985064,0.4271940588951111,-0.357279896736145,-0.410314679145813,40,0.21254183098562482,0.6359789477225417,0.42719408869743347,-0.3572797179222107,-0.4103146493434906,40,3.2291148088781085e-08,3.2291148088781085e-06,3.2291148088781085e-06
209038212,0.2339020052984806,0.6360068785341368,0.4272041320800781,-0.3573770821094513,-0.4105719327926636,41,0.2339020346093965,0.6360068810888819,0.42720407247543335,-0.35737699270248413,-0.4105718433856964,41,2.9310915916624936e-08,2.9310915916624936e-06,2.9310915916624936e-06
209071546,0.2552576789692493,0.6362739037241314,0.4271134734153747,-0.3569738864898681,-0.4115008115768432,42,0.2552577067900491,0.6362739243267763,0.42711344361305237,-0.3569737672805786,-0.4115007817745209,42,2.7820799886058012e-08,2.782079988605801e-06,2.782079988605801e-06
209104880,0.2766133079365345,0.6364439487006941,0.4271125793457031,-0.3569484949111938,-0.4123607873916626,43,0.2766133372474504,0.6364439517417749,0.4271126091480255,-0.356948584318161,-0.41236090660095215,43,2.9310915916624936e-08,2.9310915916624936e-06,2.9310915916624936e-06
209138214,0.2979650834635349,0.6368217345765679,0.4270355105400085,-0.3566783964633941,-0.4140307605266571,44,0.2979651083041025,0.6368216629532901,0.4270354211330414,-0.3566785156726837,-0.414030522108078,44,2.484056760287956e-08,2.484056760287956e-06,2.484056760287956e-06
